from_id:start_id,to_id:end_id,amount:int,year:int
7204,77,3250,2000
8564,4138,1350,1990
1602,749,1550,2000
3778,6531,4150,2000
5688,3446,3350,2010
308,3983,550,2000
4725,2119,8050,1990
3820,5225,4850,2010
2791,6845,6450,1990
1952,7607,2850,2000
4804,3122,250,2010
9562,7392,5950,2000
6644,5758,4050,1990
8389,7579,7550,2000
7570,6892,7850,2010
9402,9056,9550,1990
2522,6717,7650,2010
8705,7121,2950,2000
1621,3678,3650,1990
3932,8482,2250,2010
7609,3610,250,2010
4542,4336,5150,2000
7083,27,3750,2000
3085,7273,6350,2010
8201,7214,6150,2000
5470,384,1850,2010
9995,5000,7650,2010
2005,5981,6950,1990
8044,6661,8850,1990
7697,3345,4950,1990
5015,1540,7550,2000
3021,9805,1450,2000
8890,1236,3350,2000
2734,7974,8350,2000
1465,1805,8250,2010
1861,2107,2350,2010
8156,4281,9350,2000
4219,1436,150,2010
8095,8363,4550,1990
6210,2749,7650,2010
1166,2207,5250,1990
7587,7395,8750,2000
6553,9553,8350,1990
8805,7130,2550,1990
8835,5628,750,2000
5995,8408,5450,2010
6233,265,2950,2000
3582,5965,1150,2010
3329,7103,3350,2000
6726,4519,2350,2010
2858,4900,7650,2000
342,1745,3450,1990
5033,3176,3750,2010
1815,328,150,1990
2632,4202,1650,2000
9036,9779,9950,2000
2455,2850,850,1990
4885,2168,5850,2010
8802,2527,5450,2010
6399,7375,50,1990
2580,6556,5650,2010
766,6303,1850,2010
206,1294,6150,2000
6961,5303,6150,2010
7979,2361,5150,2010
5927,1629,4550,2000
4794,7133,7150,2000
3118,4390,3850,2010
3012,6590,2750,2000
1912,2111,9250,2000
4515,1602,5950,2010
1324,1932,5150,2000
4032,4972,850,2010
7096,7106,3350,2010
2962,3081,4650,2010
2908,4045,6750,2000
3620,4418,3550,2010
895,533,4350,1990
1818,7270,3750,2000
2975,3840,8850,1990
2808,201,750,2010
9315,3779,1850,2010
6765,3757,5950,2000
8849,3015,3950,2000
1918,611,5650,1990
8706,1172,5950,1990
8120,6701,950,2010
2572,139,1250,2010
3445,4044,4750,2010
4715,7814,8450,2000
4622,2026,6950,2010
8847,7545,3550,1990
4015,2260,1250,1990
4523,3778,2950,2000
4403,4857,8550,1990
7625,8228,7750,1990
9254,7180,9350,1990
4799,1287,550,2000
2340,4301,7650,2000
1456,6970,9350,1990
7026,5202,7750,1990
3191,9324,8750,2010
5767,6548,50,2000
1198,8412,850,1990
649,6159,1450,1990
1099,866,2950,2000
3250,7470,9950,1990
6373,589,7050,1990
7998,2141,5150,2000
2429,6464,6850,1990
4190,9683,550,2010
1988,4203,5750,1990
964,9323,7650,1990
9428,5979,9950,1990
5667,7906,9850,2010
9637,8164,3250,2010
7017,7150,6050,2000
1943,3357,1650,1990
4520,3295,6150,2000
8684,7487,4450,2010
4262,4716,2250,1990
1926,3409,1150,2000
9979,9641,8450,1990
105,109,6450,2010
7712,5851,6150,1990
5817,3507,4050,2010
8252,8489,9150,1990
5077,3234,1350,2010
4743,3257,7950,2010
7916,9682,5450,2000
2021,4303,5250,2000
9691,8484,5150,1990
5473,3017,7150,2000
8152,3746,3950,1990
1108,5160,250,1990
9087,436,7950,1990
9364,1189,6050,1990
9272,4341,8850,2010
5273,5385,4750,1990
4824,3199,7550,2010
5401,2053,50,2000
616,6718,8750,1990
4007,7280,1250,1990
7526,3505,5450,2010
1052,5798,4750,2010
8601,4572,8750,2010
3764,58,2850,2010
8429,1516,9650,2010
14,4990,2250,2010
2955,6889,150,2010
9753,697,7950,2010
710,8757,4450,2010
3867,9232,2050,1990
2709,7337,7150,2010
9433,4160,2550,2000
9114,6924,6550,2000
2156,4008,9850,2000
9441,2042,2150,2010
5652,3871,6650,2010
2157,3302,5450,2000
182,6889,550,1990
5002,7284,9550,2010
4808,5575,9050,1990
6869,2990,5650,1990
6587,1760,6850,2010
3130,943,5450,2000
4533,794,5150,2000
52,8504,850,2010
9892,4562,8150,2000
4594,6660,2150,1990
2593,1999,3050,2000
9093,435,3950,2010
8754,8710,3050,2010
7117,8455,6550,1990
3063,5004,5450,2010
7174,964,1750,2010
5208,5267,8350,2010
7634,7638,2450,2000
3362,4404,350,2010
1005,6151,2350,2010
315,8606,8550,2010
4803,4295,8550,2000
2330,6288,3650,1990
6093,8116,350,2000
4560,6061,5150,2000
3601,6821,5250,2000
3331,4483,2650,2000
9308,4574,2450,2000
1893,2321,8050,2010
1517,3493,8850,2010
8445,1505,9750,1990
6720,3659,8050,2000
3008,7115,5050,1990
9836,9706,550,2000
996,916,2050,2010
5758,2395,350,2010
1686,8081,7550,1990
3388,4150,150,2000
1292,9203,1150,2010
6769,9460,6950,2010
6100,2506,9650,2000
1944,3619,550,2010
5560,4375,3050,1990
2496,2493,4250,1990
3353,6390,4050,2000
2330,2876,7350,1990
1944,5582,8150,2000
6506,5024,4250,2000
959,9950,8050,2010
6072,7797,1850,1990
9248,3420,750,2010
9571,1605,750,1990
4378,3809,9750,1990
5415,8300,6450,2000
1044,2850,2650,2000
2382,4519,7050,2010
5988,1233,6250,2000
5259,8822,7850,2010
559,5970,8050,1990
3878,497,4250,2000
2681,5731,8750,2000
2487,4344,8850,1990
9418,63,50,2010
1833,1568,4850,1990
5544,4792,150,2010
1299,1148,4150,2000
4388,2665,9150,2010
3505,775,6150,2010
9800,8778,6150,2000
869,24,8750,1990
1437,7339,7950,1990
9246,6428,2950,1990
9581,690,9550,1990
6394,6859,8550,1990
9650,5918,2150,1990
4417,5397,9450,2000
5216,7931,2150,2000
257,4803,4550,2010
8867,109,9450,2000
5551,948,7350,2000
2671,6677,50,2010
2525,8682,8250,1990
4199,1107,4350,2000
9332,3879,8350,2010
5464,3374,7150,2010
5993,8498,9750,2000
1779,919,1850,2010
9709,8788,2050,2000
701,2373,5350,2000
365,9728,1450,2010
3006,1197,6650,2010
1508,8924,2850,2000
4289,3939,7650,1990
9982,9135,6150,2010
8326,9532,3150,1990
6029,9647,1050,1990
53,6722,6350,1990
664,7365,5950,2000
2172,3779,1650,2010
7881,7408,1250,2000
5683,4822,450,2010
5056,5215,2150,2010
3322,3953,5750,2000
9787,1823,9450,1990
9939,6004,6750,2010
9081,4331,3250,1990
4208,7268,6950,1990
2680,4644,3550,1990
656,1088,5650,2010
3078,1111,2050,2000
7594,1097,4150,2010
5282,4730,7650,2010
4795,8663,2950,2000
4652,1179,4750,2010
7584,7603,3450,2000
8590,1735,4150,1990
438,5828,3250,2000
2444,2314,7150,2000
5573,9527,4650,2010
8290,2148,1850,2010
4403,1896,3850,2000
8732,7294,4750,2000
2865,5089,8350,1990
895,7116,1350,2000
487,5797,2050,2010
7376,9152,9850,1990
6996,4457,8150,1990
703,8514,8150,2000
3487,6777,3250,2000
5772,9130,6450,2010
8555,2073,6750,2010
4114,5024,4850,2010
3474,4589,7150,1990
4913,9733,7050,2010
2600,4098,5550,2010
8344,1106,5350,1990
1082,5914,6650,2000
5293,293,250,2000
7527,3353,7850,2010
6517,8291,3150,2000
2445,3238,550,2000
4393,784,8850,2000
7188,201,5750,1990
7330,6531,1550,1990
9468,358,1850,2010
5529,8938,1250,2000
8499,1567,4250,1990
1523,2938,850,2000
7420,8814,1450,1990
6340,821,5550,2000
1881,1321,2050,2000
792,1417,9850,2010
9870,7537,3450,1990
102,2268,6350,2000
8086,8718,8550,2010
3120,2081,6950,2010
9039,9990,2150,2010
8574,6482,550,2010
7931,3388,3150,1990
841,6189,8950,1990
1839,8310,3250,2000
8839,2053,6750,2010
4790,1480,550,2000
5083,8543,6750,1990
8400,6791,6150,1990
3632,8241,2750,2010
1916,4242,9050,2010
5178,5397,8350,2010
6702,2588,7150,1990
2790,2386,6150,2010
4592,4963,1950,2000
2364,2940,4650,2000
3827,7428,2750,2010
8940,8676,450,1990
6981,128,850,2000
760,4012,2750,2010
9150,2884,9250,1990
3877,2241,7850,1990
8455,7485,1050,2010
706,1542,5150,1990
4550,2791,6150,2010
131,5027,1550,1990
5664,3279,5450,2000
3531,2213,5150,2000
4176,6184,9150,2000
6478,4978,3050,1990
8106,588,9750,1990
3882,7449,550,2010
3721,6045,4350,2000
5056,3947,1650,2010
5632,3728,750,2000
5703,587,5150,1990
2568,2190,5850,2010
8481,17,8350,1990
8544,9168,1550,2000
2383,808,6150,2010
4759,5263,5550,2010
1389,5245,150,2000
6212,3800,150,1990
7676,7154,8950,2000
6487,2411,650,1990
1658,2909,6950,2000
6368,3025,8450,2000
3106,2403,8450,2000
8208,3724,2150,2000
9985,450,6750,1990
9212,6352,6850,2010
1576,9085,1550,2000
8654,2645,9650,2000
6507,6552,450,1990
7725,2548,2750,2010
8495,5243,6550,2010
3961,915,3550,1990
920,9688,450,2010
7291,1925,1650,2000
1915,8372,8550,2000
3045,9066,1250,1990
6094,8254,5150,1990
8571,2968,3050,1990
8636,29,3850,2000
9160,1951,7350,2010
1167,2396,9050,2010
1960,1758,2650,2000
1067,1396,7450,2010
9321,888,4450,1990
897,8758,1750,2000
8501,1494,8050,1990
5310,4899,350,2010
1246,1393,3750,2010
5548,9566,850,1990
9087,2,6750,2010
6232,2933,2150,1990
4698,8691,2150,2000
6958,5629,8850,2000
4203,784,7750,2010
9270,3149,8650,2000
2137,3967,950,2010
581,2150,6750,2010
3437,3566,150,2010
9677,1093,9850,2000
5431,3511,2050,2010
6786,3745,1350,1990
5006,742,2750,2010
3956,1065,7050,1990
7230,5299,5650,2010
9500,5069,3450,1990
667,4386,550,2010
4155,8991,5750,2000
7684,9376,3250,2000
9604,9341,2550,2000
3572,2453,3450,1990
2493,7444,8150,2010
1644,5689,4250,2000
7457,1777,1450,1990
351,4954,8750,2010
8398,3462,650,1990
1739,6350,4750,1990
8325,7937,50,2010
8787,8106,9750,2010
8761,9335,7550,2010
9641,9211,2950,2000
3814,6717,8350,2000
1528,9403,1150,2000
1872,4744,3050,2000
9848,4517,7350,2010
6670,3512,8750,2000
854,8709,1250,2000
5666,4613,8650,1990
2476,9719,7750,2010
5969,1584,7550,2010
3233,8512,8450,2010
3497,5913,8350,1990
5477,4892,8050,1990
836,9597,2250,2000
8635,7031,6050,2010
4110,5130,4250,2010
4718,5983,6950,2010
7795,7910,3050,2010
8220,2960,750,2010
2140,9424,2750,2000
1914,9376,8250,1990
367,5890,9450,2000
1597,6815,9250,2010
3977,8402,3950,2000
8708,1428,4150,1990
7037,943,3450,2010
9219,6523,1850,1990
5280,109,8250,2000
8922,6908,1550,2010
1012,2539,9250,1990
1063,6361,2350,2010
640,525,6550,2010
8442,4830,6250,2010
8736,8069,6050,1990
3525,7643,9750,1990
7835,8098,4650,1990
5647,9637,5750,2000
6189,469,950,1990
1462,9662,5350,2010
4434,8951,8050,2000
2451,8149,6050,2010
9975,612,3150,2010
6983,3311,850,1990
1042,7212,5850,2000
2633,7266,7650,1990
2287,3486,6050,2010
3162,6454,6750,2010
711,3704,8050,1990
3520,5293,1150,2010
5633,1353,9750,2000
769,1097,7750,2000
8287,8825,6950,2000
2057,9106,1750,1990
6417,8314,1450,1990
3710,5447,9350,1990
8361,8007,4950,2000
4562,8824,7550,1990
9439,1965,2150,2000
2064,3028,4250,1990
9829,9628,1750,1990
9649,783,150,2010
284,6501,6250,2010
1891,4985,8150,2010
5459,8902,3850,2000
7241,9967,5050,1990
1076,3032,8050,2010
1089,2043,7050,2010
8975,6239,2950,1990
139,7383,2750,1990
6132,284,6650,1990
6671,4850,550,1990
2379,8083,650,2000
7839,7506,7550,2000
6675,5264,650,1990
1634,3720,50,1990
2890,1241,1250,2000
4406,5833,7750,2010
5840,826,350,1990
3877,8571,1350,1990
9302,412,7650,2010
2964,3471,9150,1990
3128,5908,5350,2010
644,7805,2450,1990
6034,9827,5950,2010
5049,7635,6150,1990
3290,7644,4150,2010
6073,6369,9750,2010
7641,6562,7850,2000
7930,9555,1750,1990
1319,5256,3050,1990
9271,8272,1250,2010
866,4403,4850,1990
9477,1298,3550,1990
6046,5148,5850,2010
5988,8396,5250,2000
4626,7612,5250,2000
9558,9992,1950,2010
4457,4639,3150,1990
6427,9605,8450,2000
5249,5629,9550,1990
1620,7439,1050,2000
4827,3305,3250,2000
923,4508,6850,2000
5749,5702,550,2010
4946,6890,8750,2010
398,3210,2950,1990
7545,7851,2850,2010
5153,9872,250,2010
9273,8851,5250,1990
9073,1012,5650,1990
7611,8420,4350,2000
4434,3497,9450,1990
2356,3535,5450,2010
3248,6861,2250,2010
4390,8463,5350,2010
4111,5338,3650,2000
1263,122,8050,2010
6239,4326,250,1990
8611,620,8250,1990
9376,1492,8050,1990
4627,5304,2250,1990
4073,9086,250,1990
3615,9143,6750,2000
1611,6290,3450,2010
1415,5935,9550,2000
561,7871,950,1990
6383,33,8150,2010
8520,7388,9450,1990
6280,1436,250,1990
8765,3546,8250,1990
9911,7442,4150,2000
5668,2784,5150,2000
9650,3544,1050,1990
1603,6657,7050,1990
3994,7647,2150,2000
9873,1432,3450,1990
8781,2236,3950,1990
7752,8497,7450,1990
6403,1127,550,2000
3376,8109,6050,2010
2643,6814,8850,1990
5082,7030,6550,2000
1869,3279,2750,2010
2664,4426,7950,2010
1819,6598,6550,1990
6093,6000,4050,1990
4453,6158,250,1990
453,57,1850,2000
3530,4142,1750,1990
7410,8508,650,2010
571,2910,9650,2010
1764,3967,9850,2000
6593,3595,850,1990
1338,2700,8250,1990
4278,2563,5250,1990
6758,5991,4750,1990
1018,4385,8950,2010
1372,5852,2750,1990
4278,7567,1750,1990
2851,1227,2250,1990
6886,3171,9250,2010
1290,4238,2750,1990
9969,2518,1950,1990
8569,5077,6950,2010
3972,6635,9650,2000
577,7960,7450,2010
2275,4694,8050,2000
9260,7194,7550,1990
73,328,3350,2000
810,3443,4850,2000
728,1304,5650,1990
9820,1294,4550,2010
8012,8854,4150,2010
5466,3957,2150,1990
6088,4620,8350,2000
7298,4210,4750,2000
3170,8437,2850,2010
7370,9400,550,2000
7516,1935,650,2010
5288,9533,2150,2010
5172,3411,5950,2000
7044,9729,950,2000
9121,8545,8650,1990
9122,1617,2250,2010
1977,556,5650,2010
5287,5956,5550,2010
5214,4412,350,2000
4761,6465,3850,2000
826,8839,6450,1990
1586,3880,1750,1990
1367,7896,850,2010
927,3356,9150,2010
8324,8093,450,2010
9635,8665,7950,2000
4215,7967,5050,1990
1937,5098,9850,1990
7636,7326,250,2010
7531,5184,5150,2000
6493,449,4450,1990
1291,2694,9450,1990
6797,4034,6950,2000
9234,1123,4650,2000
7373,1019,1050,1990
3873,530,8750,1990
2454,3908,8050,1990
8316,4866,6050,2000
670,9381,750,2000
3954,1439,2250,2010
7333,5217,9350,1990
2791,7414,8150,2010
8376,6346,4750,2010
3496,2383,8950,1990
5625,7530,8950,1990
6719,8421,8350,2010
333,6319,1250,1990
1656,6980,9450,1990
4003,2121,9150,2000
1693,9762,2650,1990
7108,8748,2450,1990
6325,331,5650,2000
1790,9028,9250,2010
1500,9860,5650,2010
4954,3136,950,1990
1565,3967,6150,1990
2632,191,5750,2000
807,5700,4250,1990
9752,9463,3050,1990
1642,3101,2150,2010
586,5340,2050,2000
2638,5469,9250,2000
3512,990,850,2000
6079,615,1050,2010
5316,9704,6650,1990
3056,9571,8250,2000
2294,8467,4150,2000
7072,317,7850,2010
4875,3050,2450,2010
8125,9885,550,2010
4297,354,2950,2010
9437,895,1550,2000
2604,2206,1350,2010
1903,6532,5850,2000
360,2310,3050,2010
5866,1445,2150,1990
1658,9851,6650,2000
7250,1250,4050,1990
9776,4733,3550,2010
8421,1869,9350,2000
7858,8836,8150,2000
6977,146,6850,2010
4913,6742,1650,2000
6855,145,7750,2010
9330,6591,1550,2010
2856,7462,4350,2000
7190,4345,5950,2000
1437,6407,6150,1990
6074,4756,850,1990
1751,4255,1550,2010
1707,6780,5250,2000
4249,6566,9650,2010
8502,4037,3850,1990
3688,5118,2450,2000
2758,8249,450,1990
5957,9376,6950,2000
9565,7738,9550,2010
1698,8669,4750,1990
9644,6542,2650,2010
5658,9342,7250,2000
731,9795,4550,2010
5943,1444,1250,1990
3771,4279,4850,2010
4107,9578,6450,2000
4658,9846,6950,1990
5750,1110,450,2000
3678,8259,5250,2000
9708,6669,7150,2000
8109,9177,5350,1990
5859,4178,1950,1990
9778,1830,3450,2010
5530,4391,6450,1990
1399,1336,1550,2010
4154,9932,2350,2010
3226,2514,7850,1990
3245,2326,2850,1990
1598,2726,6150,2000
6009,3357,9050,2000
7212,4148,4850,2010
7407,866,7850,2000
5967,9749,250,2000
6095,4531,1250,1990
7003,3517,6850,1990
2017,3939,7650,1990
4533,800,7050,1990
5467,5263,7050,1990
5295,9710,3350,2010
434,8980,1150,2000
6207,6890,6250,2010
6002,2679,1850,1990
1817,6448,9150,1990
1466,1033,250,2010
9158,4652,6650,2000
8522,5725,6150,2010
9230,1416,150,2010
1923,613,6550,2000
7288,5257,1750,2010
1339,7546,2050,1990
6238,4186,6250,2000
5945,3634,6450,2010
9725,1397,8750,2000
6607,1159,7550,1990
1432,951,5450,2000
1412,9016,1750,1990
4141,2719,3850,2000
9963,781,1950,1990
65,1656,550,2000
9495,4254,9050,2000
6721,8982,5550,2000
5487,4121,4150,2000
171,4584,3050,2010
5911,3723,1850,2010
6643,6119,7150,2000
2178,7509,9750,2010
5311,3351,3650,2010
2248,6373,5650,2000
5031,5623,6250,1990
8019,3252,5650,2010
4173,3032,7650,1990
9708,8909,7850,2010
6693,4465,3750,2010
4481,8891,4550,2010
3303,7949,4450,2000
3385,5479,8150,2000
1217,390,3950,1990
4634,5802,850,2000
2571,7673,8450,2010
8196,5149,3450,2010
6649,1585,6850,2010
6571,3190,1050,2000
8242,231,8250,1990
6936,2457,5950,2010
5839,3432,1150,1990
7133,1764,3850,2010
800,1372,3750,1990
2318,8540,4850,2010
7069,8573,2750,2000
977,4732,6550,1990
363,5756,3050,1990
3778,5466,1850,2000
4181,2713,450,2010
5236,857,7650,2000
104,983,3350,2000
6210,7435,1450,1990
4827,8369,7650,1990
8461,3955,5950,2000
5461,2193,2550,2000
463,1203,5550,2000
3444,6988,1050,2010
8202,5310,9650,2000
1430,4045,2050,2010
694,1424,4150,1990
1367,5274,6650,2000
297,1906,1450,2000
8019,7201,2750,2010
1092,5930,8750,2010
2393,3389,3750,1990
7673,6116,3350,1990
6588,4106,8350,1990
6060,2417,7050,2000
7624,359,8050,1990
4456,3195,4850,2010
3327,220,2350,2000
8718,9233,3350,2010
638,4047,7150,2000
9683,4614,5950,2000
6457,3378,4450,2000
4010,6520,8950,1990
5886,4330,7050,1990
6744,1249,9750,1990
2766,1827,450,2000
9863,6795,9350,2000
1419,4921,1650,1990
2486,9034,4350,2000
2003,9419,6550,2010
3340,1622,6950,1990
2056,8569,3250,1990
332,3253,1550,2010
3809,23,5850,2000
6573,3438,3650,2010
9137,1927,3950,2010
2228,5194,5750,2000
4784,1211,9850,2010
2285,928,1150,2000
4446,8678,7850,2010
3705,9866,6350,1990
572,7090,7350,1990
3477,5340,850,2010
4191,8630,6450,1990
6129,8688,7650,1990
673,6273,550,1990
7913,12,8950,2000
6392,1244,6850,2010
4621,7107,6850,1990
3585,2925,7050,2010
3497,4860,8250,2010
9506,1248,2850,2000
3588,8791,4750,1990
2520,9870,6950,2000
5244,2689,6650,2010
9623,4815,3150,2000
2619,3275,7950,1990
5919,8962,550,2010
6817,256,850,1990
8610,3965,1750,1990
731,9679,8650,1990
7025,5598,450,2000
9429,3453,6950,2010
2297,2202,1250,2010
8689,3541,3850,2010
2958,7808,5650,1990
6649,3361,950,2010
767,3097,4950,1990
8174,3854,1950,2010
9875,8320,7250,1990
4654,1879,2350,2000
5073,9167,8150,1990
9668,562,8250,2000
9993,5193,5150,1990
713,2697,2350,2010
8808,2676,9050,1990
5772,8454,4750,2000
3636,8956,1350,2000
2379,8852,9450,2000
6710,1394,9150,1990
3853,1139,6050,2010
7636,8101,5350,2010
2511,9253,8950,2000
4655,6028,1950,1990
6267,8526,50,2000
3586,949,4650,2000
8963,6056,4950,1990
9676,8682,7950,2010
3194,6423,2350,1990
7117,4666,3650,2000
5864,6101,4450,2010
4502,6992,950,2000
3867,2462,1750,2000
5822,5529,2850,1990
516,6260,3650,2000
2152,4997,9850,1990
7129,7241,5650,2000
931,1050,5550,1990
9614,1875,8150,1990
6606,2707,7850,1990
721,7531,250,2000
9813,1097,4950,2010
6576,214,8250,2000
9433,4448,8550,2010
3090,8255,9850,2000
2555,2025,3250,2000
6849,1227,7750,2000
1997,2645,9450,1990
5132,1320,3750,2000
2088,9689,2250,2010
3207,8238,9050,2000
4504,8499,1650,2010
2033,7612,4450,1990
574,212,3750,1990
44,967,8150,1990
4984,2425,2650,2010
5239,4035,8250,1990
1540,3597,7850,1990
7597,2908,8050,2000
7455,6466,9650,1990
1952,381,5050,1990
3590,6224,6050,2000
8570,2127,1550,2010
4185,8157,6850,2000
4269,356,6550,2000
4028,4828,6050,2010
3768,1881,550,1990
2611,9071,6750,2010
907,3477,5550,1990
6795,9711,5850,1990
3719,1686,250,1990
9622,7338,6950,1990
1724,1196,2250,2010
7525,8805,3750,2000
5459,826,2250,2010
7788,4178,850,2010
2006,2985,2750,2010
9240,4823,2350,2010
8178,3250,8450,2000
760,7393,2050,2000
5656,9431,4050,2010
2973,7566,6250,2000
2963,8884,5850,2000
5735,3458,3950,2000
218,7474,6750,2000
7313,7237,4250,1990
7763,3433,7250,2000
5991,7360,7050,1990
9361,9515,8250,2010
5033,3562,5650,1990
7122,3367,6650,2010
5659,3339,550,1990
4212,2682,4450,2010
2086,2500,4250,1990
3872,7663,7050,1990
424,6622,4550,1990
1417,6333,5050,2000
6181,7066,150,2010
9030,6449,3350,1990
2969,8680,9650,2000
5231,2062,1050,2010
3480,9116,6650,2010
874,3978,9850,1990
9238,8666,6050,2000
2898,1924,950,2000
159,2691,7250,1990
2284,23,9250,2000
752,909,3550,2000
3574,798,8750,2010
248,6717,1950,1990
4572,1047,4150,1990
7211,7900,450,1990
4983,6647,4850,2000
6039,6376,9450,2010
6587,2701,7350,1990
2280,4489,1350,2000
140,6788,9650,2010
5608,7101,7150,2000
4257,2569,5550,2000
2587,2501,6150,2010
4743,3517,5950,1990
447,193,5850,1990
3897,3089,5150,2000
9428,3704,3750,1990
5218,6184,1150,1990
4421,679,6850,2000
7404,2610,1550,1990
9705,5317,8850,2000
9998,4606,6950,1990
6737,4683,5050,2010
7251,8815,5350,2010
208,795,5350,1990
407,277,7750,2000
2350,6709,5150,1990
7325,1155,8050,2010
1553,3620,850,2010
5844,5069,8350,2010
8669,8785,9550,2010
5336,3815,3250,1990
3750,1783,5350,2000
1874,2908,7850,2010
3327,8537,50,2000
768,1943,9650,1990
4482,8666,3750,2000
2229,9422,8250,2010
8577,5442,3250,2010
9622,1720,9150,2010
1073,8775,7350,2000
6392,2992,8350,2010
7494,3295,4450,2000
8889,4889,3750,2010
778,9625,9050,2000
9125,6329,4750,1990
9252,4213,9150,2000
3903,2497,2250,2010
2840,6408,5950,2000
468,217,2450,2000
3168,3733,8950,1990
114,5849,6050,2010
9386,7946,1950,2000
2818,6536,7450,2010
6372,3756,9750,2010
8827,5622,8450,2010
4750,715,6750,1990
5690,4513,9750,2010
7970,18,9050,2010
5065,7092,9350,2010
3875,7222,950,1990
6435,2571,1450,2000
9426,1265,5350,2010
7476,5511,550,1990
7768,7906,1550,2000
7964,4339,150,2010
1125,6728,6950,1990
9084,6469,250,1990
7622,7236,7450,2010
596,9219,7450,1990
4874,3562,5850,1990
6063,6068,2150,2010
4734,8725,8450,2010
4114,8472,8150,2000
8332,5344,3850,2000
5663,2131,3850,2000
7760,960,8550,2010
4411,6015,3050,2010
5064,187,350,2000
5951,6243,2550,1990
6342,7716,5450,2010
2603,6399,7150,2010
4635,9886,7450,2010
2716,1869,2150,2010
2332,3514,6950,2000
4625,8804,7850,2010
2354,6871,9150,1990
1609,90,5550,2010
1086,2779,1350,2010
7873,5722,9550,2010
5576,1600,2650,2010
581,7801,7650,2000
5724,3988,5750,1990
3288,5506,2450,2000
456,5265,4650,1990
4180,6436,9550,1990
1132,4168,5750,1990
3799,1764,1750,2000
5599,6044,5950,1990
191,7026,450,2000
941,8611,8650,2000
2351,5768,250,1990
8527,5672,7450,2010
833,458,650,1990
4549,1154,6450,2010
5176,7839,4450,1990
8427,1133,9450,1990
1778,1376,2650,2000
8396,2548,9450,2000
121,4676,5950,2010
9072,2622,3550,2000
3552,5102,6850,2010
7466,7052,750,2000
7977,5975,6850,2000
5475,8456,2850,1990
1578,1179,9850,2010
3759,3825,750,2000
1245,2971,6050,1990
2896,5872,8950,2000
9212,9086,5250,1990
1042,3916,250,1990
5831,9050,8550,2000
6517,9275,3950,2000
5336,6864,850,2010
2369,1956,5650,2000
5384,7199,9150,2000
3180,1848,3850,2010
8414,7082,7450,2010
7144,9500,4450,2010
8082,8488,2250,1990
9174,7445,4950,2000
8009,7815,5450,2010
5399,4953,7650,1990
1555,6046,7450,2010
9986,6813,4350,2010
2622,3617,9550,2000
9433,4006,8650,2010
7141,6904,6250,2010
4271,2785,4350,2000
8288,3089,150,1990
881,9557,6450,2000
2435,882,550,1990
7658,4686,750,2010
3175,5201,4350,2000
7061,4920,650,1990
1989,2751,4950,2010
9847,3260,550,2000
562,302,550,1990
5146,470,2650,1990
2448,1302,3450,2010
646,3222,1250,2010
1239,6508,1050,2010
9786,7952,3250,2000
8888,4683,8150,1990
4654,4008,7850,1990
