id:id,city:string,state,country:string
5649,city3,state8,country1
5650,city2,state7,country3
5651,city1,state7,country3
5652,city0,state6,country2
5653,city3,state8,country1
5654,city6,state3,country2
5655,city19,state8,country0
5656,city15,state7,country1
5657,city8,state7,country1
5658,city14,state8,country0
5659,city1,state5,country1
5660,city9,state7,country2
5661,city3,state9,country3
5662,city17,state8,country0
5663,city18,state8,country0
5664,city1,state0,country4
5665,city10,state1,country2
5666,city5,state2,country1
5667,city0,state0,country4
5668,city18,state2,country2
5669,city15,state4,country2
5670,city15,state7,country4
5671,city14,state9,country1
5672,city10,state9,country3
5673,city11,state0,country0
5674,city9,state5,country1
5675,city13,state9,country4
5676,city2,state3,country3
5677,city4,state2,country3
5678,city19,state3,country0
5679,city13,state1,country1
5680,city4,state9,country0
5681,city19,state6,country3
5682,city4,state2,country3
5683,city13,state7,country3
5684,city2,state6,country4
5685,city5,state2,country4
5686,city4,state4,country2
5687,city8,state3,country2
5688,city14,state4,country0
5689,city0,state1,country1
5690,city8,state6,country4
5691,city12,state2,country4
5692,city16,state9,country0
5693,city0,state6,country1
5694,city18,state7,country3
5695,city6,state4,country1
5696,city12,state5,country3
5697,city3,state7,country4
5698,city6,state1,country2
5699,city8,state4,country4
5700,city0,state9,country0
5701,city14,state5,country1
5702,city3,state8,country2
5703,city0,state8,country4
5704,city3,state0,country1
5705,city1,state3,country1
5706,city17,state4,country0
5707,city16,state8,country2
5708,city16,state8,country4
5709,city0,state0,country2
5710,city13,state5,country3
5711,city0,state9,country0
5712,city14,state0,country2
5713,city2,state5,country0
5714,city6,state1,country0
5715,city15,state2,country3
5716,city0,state9,country1
5717,city5,state4,country4
5718,city18,state3,country3
5719,city12,state6,country2
5720,city1,state0,country1
5721,city19,state6,country1
5722,city10,state8,country2
5723,city13,state7,country4
5724,city7,state6,country0
5725,city12,state7,country2
5726,city4,state8,country3
5727,city8,state7,country1
5728,city2,state5,country0
5729,city5,state8,country0
5730,city11,state7,country1
5731,city15,state4,country3
5732,city13,state8,country0
5733,city11,state9,country4
5734,city7,state5,country4
5735,city7,state1,country4
5736,city13,state7,country0
5737,city15,state7,country1
5738,city8,state3,country2
5739,city12,state9,country4
5740,city16,state4,country0
5741,city4,state0,country3
5742,city6,state0,country0
5743,city1,state9,country1
5744,city11,state0,country4
5745,city10,state2,country3
5746,city8,state0,country4
5747,city4,state9,country1
5748,city13,state8,country1
5749,city19,state0,country2
5750,city11,state8,country1
5751,city9,state8,country3
5752,city7,state6,country0
5753,city19,state6,country3
5754,city1,state0,country3
5755,city11,state2,country4
5756,city17,state2,country2
5757,city13,state9,country0
5758,city4,state3,country2
5759,city14,state9,country1
5760,city18,state1,country1
5761,city0,state4,country2
5762,city12,state5,country0
5763,city0,state3,country4
5764,city12,state9,country3
5765,city2,state9,country4
5766,city3,state4,country3
5767,city12,state2,country0
5768,city18,state4,country2
5769,city19,state7,country3
5770,city19,state4,country3
5771,city5,state1,country4
5772,city15,state9,country2
5773,city5,state7,country3
5774,city0,state3,country0
5775,city4,state8,country0
5776,city19,state5,country0
5777,city13,state7,country2
5778,city9,state9,country1
5779,city1,state2,country1
5780,city5,state5,country2
5781,city2,state3,country4
5782,city5,state1,country1
5783,city6,state3,country3
5784,city12,state0,country3
5785,city5,state5,country4
5786,city0,state6,country1
5787,city1,state3,country0
5788,city18,state2,country1
5789,city11,state3,country2
5790,city12,state6,country4
5791,city10,state8,country1
5792,city5,state0,country0
5793,city13,state9,country2
5794,city1,state9,country3
5795,city3,state8,country4
5796,city18,state4,country2
5797,city2,state1,country1
5798,city12,state6,country1
5799,city5,state1,country0
5800,city11,state3,country1
5801,city19,state3,country3
5802,city8,state4,country3
5803,city15,state7,country0
5804,city3,state4,country4
5805,city13,state9,country1
5806,city3,state1,country4
5807,city17,state2,country2
5808,city9,state9,country3
5809,city11,state1,country0
5810,city4,state7,country0
5811,city5,state9,country4
5812,city4,state9,country4
5813,city0,state3,country0
5814,city5,state2,country3
5815,city12,state8,country1
5816,city1,state8,country4
5817,city0,state3,country2
5818,city2,state6,country2
5819,city13,state0,country2
5820,city17,state0,country3
5821,city9,state9,country3
5822,city6,state1,country3
5823,city6,state9,country2
5824,city8,state6,country3
5825,city12,state6,country1
5826,city6,state3,country1
5827,city19,state1,country4
5828,city9,state1,country4
5829,city12,state4,country3
5830,city11,state0,country0
5831,city9,state7,country3
5832,city18,state8,country3
5833,city7,state8,country2
5834,city10,state0,country3
5835,city19,state2,country3
5836,city3,state4,country2
5837,city4,state1,country0
5838,city10,state9,country3
5839,city16,state5,country1
5840,city19,state8,country1
5841,city0,state6,country1
5842,city5,state5,country4
5843,city12,state4,country3
5844,city15,state3,country3
5845,city18,state1,country1
5846,city16,state7,country4
5847,city4,state3,country3
5848,city4,state7,country3
5849,city12,state1,country1
5850,city3,state3,country1
5851,city13,state3,country2
5852,city4,state9,country2
5853,city4,state7,country1
5854,city6,state3,country4
5855,city12,state3,country2
5856,city14,state3,country1
5857,city12,state8,country1
5858,city16,state4,country1
5859,city7,state6,country3
5860,city11,state1,country3
5861,city10,state8,country0
5862,city5,state2,country2
5863,city2,state9,country2
5864,city1,state0,country4
5865,city11,state6,country1
5866,city15,state0,country3
5867,city3,state6,country0
5868,city15,state1,country1
5869,city17,state3,country0
5870,city9,state1,country3
5871,city4,state3,country0
5872,city10,state6,country0
5873,city14,state7,country2
5874,city18,state5,country4
5875,city13,state0,country0
5876,city10,state8,country4
5877,city16,state6,country2
5878,city16,state1,country2
5879,city0,state2,country2
5880,city13,state2,country0
5881,city5,state3,country4
5882,city9,state9,country3
5883,city11,state0,country0
5884,city17,state0,country2
5885,city17,state7,country1
5886,city10,state4,country3
5887,city10,state5,country4
5888,city4,state7,country1
5889,city6,state2,country4
5890,city16,state8,country4
5891,city8,state7,country2
5892,city2,state4,country0
5893,city6,state9,country0
5894,city10,state6,country4
5895,city11,state6,country4
5896,city11,state2,country4
5897,city15,state0,country4
5898,city12,state6,country1
5899,city7,state5,country0
5900,city12,state3,country2
5901,city17,state6,country1
5902,city8,state7,country4
5903,city1,state1,country2
5904,city3,state1,country0
5905,city4,state5,country1
5906,city7,state3,country3
5907,city2,state2,country1
5908,city12,state4,country2
5909,city13,state1,country3
5910,city7,state3,country2
5911,city18,state7,country4
5912,city12,state8,country3
5913,city16,state6,country3
5914,city5,state0,country2
5915,city2,state4,country0
5916,city10,state2,country1
5917,city14,state9,country4
5918,city14,state8,country0
5919,city10,state4,country3
5920,city9,state7,country4
5921,city14,state7,country2
5922,city19,state6,country2
5923,city16,state3,country2
5924,city10,state8,country4
5925,city7,state2,country1
5926,city18,state2,country2
5927,city15,state0,country1
5928,city15,state8,country4
5929,city11,state3,country1
5930,city10,state9,country4
5931,city12,state2,country3
5932,city0,state0,country0
5933,city15,state1,country4
5934,city2,state7,country0
5935,city9,state7,country4
5936,city19,state6,country0
5937,city5,state6,country0
5938,city6,state5,country3
5939,city17,state7,country2
5940,city12,state4,country4
5941,city8,state5,country1
5942,city18,state5,country3
5943,city7,state5,country3
5944,city15,state5,country4
5945,city4,state4,country4
5946,city13,state6,country0
5947,city9,state7,country1
5948,city4,state5,country0
5949,city3,state6,country3
5950,city13,state5,country1
5951,city19,state5,country4
5952,city12,state6,country2
5953,city2,state9,country0
5954,city14,state3,country1
5955,city2,state6,country0
5956,city3,state5,country0
5957,city6,state2,country4
5958,city10,state4,country0
5959,city4,state3,country4
5960,city3,state4,country3
5961,city5,state6,country3
5962,city14,state8,country1
5963,city2,state7,country0
5964,city3,state0,country3
5965,city14,state8,country3
5966,city2,state4,country0
5967,city6,state0,country2
5968,city3,state6,country4
5969,city0,state4,country0
5970,city11,state9,country4
5971,city17,state6,country3
5972,city16,state6,country4
5973,city16,state8,country3
5974,city1,state6,country2
5975,city9,state9,country0
5976,city3,state3,country2
5977,city16,state0,country3
5978,city10,state7,country1
5979,city6,state5,country4
5980,city2,state0,country4
5981,city4,state0,country3
5982,city17,state8,country1
5983,city7,state3,country1
5984,city2,state2,country2
5985,city2,state6,country2
5986,city13,state7,country3
5987,city3,state2,country3
5988,city10,state6,country1
5989,city12,state4,country4
5990,city7,state0,country4
5991,city5,state8,country1
5992,city16,state8,country3
5993,city14,state2,country0
5994,city2,state4,country0
5995,city14,state8,country4
5996,city12,state8,country2
5997,city1,state1,country0
5998,city8,state7,country2
5999,city5,state8,country4
6000,city9,state2,country4
6001,city5,state4,country1
6002,city16,state8,country3
6003,city4,state1,country2
6004,city17,state5,country3
6005,city6,state8,country1
6006,city9,state1,country1
6007,city17,state5,country3
6008,city3,state6,country0
6009,city19,state1,country2
6010,city4,state9,country2
6011,city15,state2,country2
6012,city17,state2,country0
6013,city6,state1,country4
6014,city10,state2,country0
6015,city16,state2,country0
6016,city7,state8,country0
6017,city6,state8,country3
6018,city6,state8,country2
6019,city13,state1,country0
6020,city17,state3,country1
6021,city11,state6,country0
6022,city11,state0,country2
6023,city3,state2,country3
6024,city9,state3,country4
6025,city18,state6,country0
6026,city5,state3,country0
6027,city13,state8,country1
6028,city9,state9,country4
6029,city5,state8,country3
6030,city11,state0,country0
6031,city12,state4,country3
6032,city11,state0,country1
6033,city0,state0,country2
6034,city16,state1,country3
6035,city2,state4,country4
6036,city9,state1,country3
6037,city6,state0,country3
6038,city1,state0,country2
6039,city5,state9,country3
6040,city1,state5,country4
6041,city2,state7,country2
6042,city15,state9,country1
6043,city5,state0,country3
6044,city5,state9,country1
6045,city18,state0,country4
6046,city13,state5,country3
6047,city16,state2,country0
6048,city12,state6,country2
6049,city11,state5,country1
6050,city10,state6,country2
6051,city19,state3,country4
6052,city12,state2,country3
6053,city17,state3,country0
6054,city8,state2,country0
6055,city8,state4,country0
6056,city5,state8,country0
6057,city0,state7,country3
6058,city3,state4,country0
6059,city5,state8,country2
6060,city19,state5,country3
6061,city4,state6,country1
6062,city4,state6,country4
6063,city13,state1,country1
6064,city2,state1,country2
6065,city16,state9,country4
6066,city18,state8,country2
6067,city9,state6,country1
6068,city14,state3,country1
6069,city14,state1,country4
6070,city5,state4,country2
6071,city8,state0,country2
6072,city11,state4,country0
6073,city0,state9,country3
6074,city8,state3,country1
6075,city8,state7,country4
6076,city9,state9,country0
6077,city10,state9,country2
6078,city1,state2,country0
6079,city0,state8,country1
6080,city13,state0,country1
6081,city19,state3,country1
6082,city16,state4,country3
6083,city4,state1,country1
6084,city7,state2,country1
6085,city16,state0,country1
6086,city10,state6,country0
6087,city15,state6,country3
6088,city18,state8,country3
6089,city5,state3,country3
6090,city12,state7,country4
6091,city0,state1,country4
6092,city4,state1,country3
6093,city9,state1,country2
6094,city10,state3,country0
6095,city19,state1,country4
6096,city12,state5,country4
6097,city16,state6,country0
6098,city12,state4,country3
6099,city4,state4,country1
6100,city1,state5,country3
6101,city18,state9,country4
6102,city6,state5,country3
6103,city3,state2,country1
6104,city14,state2,country1
6105,city9,state3,country4
6106,city3,state1,country1
6107,city9,state3,country0
6108,city1,state8,country2
6109,city6,state8,country1
6110,city16,state6,country0
6111,city0,state3,country3
6112,city2,state8,country1
6113,city12,state4,country4
6114,city14,state8,country0
6115,city12,state8,country3
6116,city1,state8,country0
6117,city11,state6,country0
6118,city9,state6,country2
6119,city15,state4,country3
